Id,SalePrice,LotArea,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinType2,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageArea,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition
101,205000,10603,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,CompShg,Plywood,Plywood,28,TA,TA,PConc,Unf,1610,1,0,2,0,3,Gd,Typ,2,TA,Attchd,480,TA,Y,2,2010,WD,Normal
102,178000,9206,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,CompShg,HdBoard,HdBoard,336,Gd,TA,CBlock,Unf,1732,0,0,2,1,3,Gd,Typ,1,TA,Attchd,476,TA,Y,6,2010,WD,Normal
103,118964,7018,AllPub,Inside,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,CompShg,HdBoard,HdBoard,0,TA,Fa,Slab,,1535,0,0,2,0,4,TA,Typ,0,,Attchd,410,TA,Y,6,2009,WD,Alloca
104,198900,10402,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,7,5,2009,2009,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,1226,0,0,2,0,3,Gd,Typ,0,,Attchd,740,TA,Y,5,2010,WD,Normal
105,169500,7758,AllPub,Corner,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,CompShg,Stucco,Stucco,600,TA,Fa,PConc,Unf,1818,0,0,1,1,4,TA,Typ,2,TA,Detchd,240,TA,Y,6,2007,WD,Normal
106,250000,9375,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,CompShg,VinylSd,VinylSd,768,Gd,TA,PConc,Unf,1992,0,0,2,1,3,Gd,Typ,1,Gd,Attchd,648,TA,Y,8,2008,WD,Normal
107,100000,10800,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,4,7,1885,1995,CompShg,VinylSd,VinylSd,0,TA,TA,BrkTil,Unf,1047,0,0,1,0,2,TA,Typ,0,,Detchd,273,Fa,N,8,2007,WD,Normal
108,115000,6000,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,5,5,1948,1950,CompShg,VinylSd,VinylSd,0,TA,TA,CBlock,BLQ,789,0,0,1,0,2,TA,Typ,0,,Detchd,250,TA,Y,4,2008,WD,Partial
109,115000,8500,AllPub,Corner,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,CompShg,CemntBd,CmentBd,0,TA,TA,CBlock,Unf,1517,0,0,2,0,3,Fa,Typ,0,,,0,,N,8,2007,WD,Normal
110,190000,11751,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,CompShg,Plywood,Plywood,480,TA,TA,CBlock,Unf,1844,0,0,2,0,3,TA,Typ,1,TA,Attchd,546,TA,Y,1,2010,COD,Normal
111,136900,9525,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,Unf,1855,0,0,2,0,4,TA,Typ,0,,Attchd,325,TA,Y,10,2006,WD,Normal
112,180000,7750,AllPub,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,1430,0,0,2,1,3,TA,Typ,1,TA,BuiltIn,400,TA,Y,4,2010,WD,Normal
113,383970,9965,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,CompShg,VinylSd,VinylSd,220,Gd,TA,PConc,Unf,2696,1,0,2,1,4,Ex,Typ,1,Gd,BuiltIn,792,TA,Y,10,2007,New,Partial
114,217000,21000,AllPub,Corner,Crawfor,Norm,Norm,1Fam,1Story,6,5,1953,1953,CompShg,Wd Sdng,Wd Sdng,184,TA,Gd,CBlock,Rec,2259,1,0,2,0,3,Gd,Typ,2,Gd,Basment,450,TA,Y,10,2007,COD,Abnorml
115,259500,7259,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,LwQ,2320,1,0,2,1,3,Gd,Typ,1,TA,Detchd,180,TA,Y,7,2007,WD,Normal
116,176000,3230,AllPub,Corner,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,CompShg,MetalSd,MetalSd,1129,TA,TA,PConc,Unf,1458,0,0,2,1,2,TA,Typ,1,Fa,Detchd,440,TA,Y,6,2007,WD,Normal
117,139000,11616,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,CompShg,Wd Sdng,Wd Sdng,116,TA,TA,CBlock,BLQ,1092,0,1,1,0,3,TA,Typ,1,Po,Attchd,288,TA,Y,9,2009,WD,Normal
118,155000,8536,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,1125,0,0,1,1,2,TA,Typ,0,,Attchd,430,TA,Y,4,2007,New,Partial
119,320000,12376,AllPub,Corner,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,CompShg,Plywood,Plywood,0,TA,TA,PConc,Unf,3222,1,0,3,0,5,Gd,Typ,2,TA,Attchd,594,TA,Y,5,2010,WD,Normal
120,163990,8461,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1456,0,0,2,1,3,Gd,Typ,1,Gd,Attchd,390,TA,Y,7,2006,New,Partial
121,180000,21453,AllPub,CulDSac,ClearCr,Norm,Norm,1Fam,SLvl,6,5,1969,1969,Metal,Plywood,Plywood,0,TA,TA,CBlock,Unf,988,1,0,1,0,1,TA,Typ,2,TA,Attchd,540,TA,Y,10,2006,WD,Normal
122,100000,6060,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1939,1950,CompShg,AsbShng,AsbShng,0,TA,TA,PConc,Unf,1123,0,0,1,0,3,TA,Typ,0,,Detchd,264,TA,P,6,2007,WD,Normal
123,136000,9464,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,6,7,1958,1958,CompShg,MetalSd,MetalSd,135,TA,Gd,CBlock,Unf,1080,0,0,1,0,3,TA,Typ,0,,Attchd,288,TA,Y,6,2008,WD,Normal
124,153900,7892,AllPub,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1993,CompShg,Plywood,Plywood,0,Gd,TA,PConc,Unf,1199,0,0,2,0,2,Gd,Typ,0,,Attchd,530,TA,Y,3,2008,WD,Normal
125,181000,17043,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1998,CompShg,HdBoard,HdBoard,0,TA,Gd,CBlock,Unf,1586,0,0,2,0,3,TA,Typ,1,TA,Attchd,435,TA,Y,1,2009,WD,Normal
126,84500,6780,AllPub,Inside,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1935,1982,CompShg,Wd Sdng,Wd Sdng,0,TA,Fa,CBlock,Unf,754,1,0,1,0,2,TA,Typ,0,,,0,,N,6,2006,WD,Normal
127,128000,4928,AllPub,Inside,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976,1976,CompShg,Plywood,Plywood,0,TA,TA,CBlock,Unf,958,0,0,2,0,2,TA,Typ,1,TA,Attchd,440,TA,Y,2,2007,WD,Normal
128,87000,4388,AllPub,Inside,OldTown,Feedr,Norm,1Fam,1.5Unf,5,7,1930,1950,CompShg,WdShing,Wd Sdng,0,TA,Gd,BrkTil,Unf,840,0,0,1,0,3,TA,Typ,1,TA,,0,,N,6,2007,WD,Normal
129,155000,7590,AllPub,Inside,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,CompShg,VinylSd,VinylSd,266,TA,TA,CBlock,Unf,1348,0,0,1,1,3,TA,Typ,1,Fa,Attchd,453,TA,Y,7,2006,WD,Normal
130,150000,8973,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1991,CompShg,Plywood,Plywood,85,TA,TA,CBlock,BLQ,1053,0,1,1,1,3,Ex,Typ,0,,2Types,750,TA,Y,7,2006,WD,Abnorml
131,226000,14200,AllPub,Corner,NAmes,Norm,Norm,1Fam,2Story,7,6,1966,1966,CompShg,MetalSd,MetalSd,309,TA,TA,CBlock,Unf,2157,0,0,2,1,4,Gd,Typ,2,Gd,Attchd,487,TA,Y,5,2006,WD,Normal
132,244000,12224,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,CompShg,VinylSd,VinylSd,40,Gd,TA,PConc,Unf,2054,1,0,2,1,3,Gd,Typ,1,TA,BuiltIn,390,TA,Y,7,2009,WD,Normal
133,150750,7388,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,2002,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,1327,1,0,1,0,3,Gd,Typ,0,,Detchd,624,TA,Y,7,2007,WD,Normal
134,220000,6853,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2002,CompShg,VinylSd,VinylSd,136,Gd,TA,PConc,Unf,1296,1,0,2,0,2,Gd,Typ,0,,Attchd,471,TA,Y,6,2009,WD,Normal
135,180000,10335,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,6,1968,1993,CompShg,Plywood,Plywood,0,TA,TA,CBlock,Unf,1721,0,0,2,1,3,TA,Min1,1,TA,Attchd,440,TA,Y,7,2006,WD,Normal
136,174000,10400,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,CompShg,Plywood,Plywood,288,TA,TA,PConc,Unf,1682,0,0,2,0,3,TA,Typ,1,Gd,Attchd,530,TA,Y,5,2008,WD,Normal
137,143000,10355,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,CompShg,MetalSd,MetalSd,196,TA,TA,CBlock,Unf,1214,0,0,2,0,3,TA,Typ,1,Fa,Attchd,318,TA,Y,7,2007,WD,Normal
138,171000,11070,AllPub,Inside,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,CompShg,VinylSd,VinylSd,70,TA,TA,CBlock,Unf,1959,0,0,3,0,5,TA,Typ,0,,2Types,766,TA,Y,7,2006,WD,Family
139,230000,9066,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,CompShg,VinylSd,VinylSd,320,Gd,TA,PConc,Unf,1852,0,0,2,1,3,Gd,Typ,2,TA,Attchd,660,TA,Y,12,2008,WD,Normal
140,231500,15426,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,1764,1,0,2,1,3,Gd,Typ,0,,Attchd,470,TA,Y,8,2009,WD,Normal
141,115000,10500,AllPub,FR2,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Unf,864,0,0,1,0,3,TA,Typ,1,Po,,0,,Y,4,2010,ConLI,Normal
142,260000,11645,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1734,1,0,2,0,3,Gd,Typ,0,,Attchd,660,TA,Y,1,2006,WD,Normal
143,166000,8520,AllPub,Corner,NAmes,Artery,Norm,1Fam,1.5Fin,5,4,1952,1952,CompShg,BrkFace,Wd Sdng,0,TA,Fa,CBlock,Unf,1385,0,0,2,0,4,TA,Typ,0,,Detchd,720,TA,Y,6,2010,WD,Normal
144,204000,10335,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,CompShg,VinylSd,VinylSd,183,Gd,TA,PConc,Unf,1501,1,0,2,0,3,Gd,Typ,0,,Attchd,577,TA,Y,6,2009,WD,Normal
145,125000,9100,AllPub,Inside,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,CompShg,HdBoard,HdBoard,336,TA,TA,CBlock,Unf,1728,1,0,2,0,6,TA,Typ,0,,Detchd,504,TA,Y,11,2006,ConLI,Abnorml
146,130000,2522,AllPub,Inside,Edwards,Norm,Norm,Twnhs,2Story,6,5,2004,2006,CompShg,VinylSd,VinylSd,50,Gd,TA,PConc,Unf,1709,0,0,2,0,3,Gd,Maj1,0,,Detchd,380,TA,Y,4,2006,WD,Normal
147,105000,6120,AllPub,Corner,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Unf,875,1,0,1,0,2,TA,Typ,0,,Detchd,180,TA,Y,11,2009,WD,Normal
148,222500,9505,AllPub,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,CompShg,VinylSd,VinylSd,180,Gd,TA,PConc,Unf,2035,0,0,2,1,3,Gd,Typ,1,Gd,BuiltIn,434,TA,Y,5,2010,WD,Normal
149,141000,7500,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,CompShg,VinylSd,VinylSd,120,TA,TA,PConc,Unf,1080,1,0,1,0,3,Gd,Typ,0,,,0,,Y,4,2008,WD,Normal
150,115000,6240,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1936,1950,CompShg,MetalSd,MetalSd,0,TA,TA,BrkTil,Unf,1344,0,0,1,0,3,TA,Typ,0,,Detchd,240,TA,Y,4,2006,WD,Normal
151,122000,10356,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Unf,969,0,0,1,1,3,TA,Typ,0,,Attchd,440,TA,Y,1,2007,WD,Normal
152,372402,13891,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,CompShg,VinylSd,VinylSd,436,Gd,TA,PConc,Unf,1710,1,0,2,0,2,Gd,Typ,1,Gd,Attchd,866,TA,Y,1,2008,New,Partial
153,190000,14803,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,CompShg,HdBoard,HdBoard,252,TA,TA,CBlock,Unf,1993,0,0,2,1,4,TA,Typ,1,Gd,Attchd,495,TA,Y,6,2006,WD,Normal
154,235000,13500,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,6,7,1960,1975,CompShg,BrkFace,Plywood,0,TA,TA,CBlock,ALQ,1252,1,0,1,0,1,TA,Typ,1,Gd,Attchd,564,TA,Y,3,2008,WD,Normal
155,125000,11340,AllPub,Corner,OldTown,Norm,Norm,1Fam,1Story,6,5,1923,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Unf,1200,0,0,1,0,4,TA,Typ,0,,Detchd,312,Fa,Y,3,2006,WD,Family
156,79000,9600,AllPub,Corner,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,BrkTil,Unf,1096,0,0,1,0,2,TA,Typ,0,,,0,,N,4,2008,WD,Normal
157,109500,7200,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,,1040,0,0,1,0,2,TA,Typ,0,,Detchd,625,TA,Y,6,2006,WD,Normal
158,269500,12003,AllPub,Corner,Timber,Norm,Norm,1Fam,2Story,8,5,2009,2010,CompShg,VinylSd,VinylSd,84,Gd,TA,PConc,Unf,1968,0,0,2,1,4,Ex,Typ,1,Gd,BuiltIn,680,TA,Y,5,2010,New,Partial
159,254900,12552,AllPub,Corner,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1947,0,0,2,1,3,Gd,Typ,1,Gd,Attchd,678,TA,Y,5,2010,WD,Normal
160,320000,19378,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,5,2005,2006,CompShg,VinylSd,VinylSd,456,Gd,TA,PConc,Unf,2462,1,0,2,1,4,Gd,Typ,1,Gd,Attchd,576,TA,Y,3,2006,New,Partial
161,162500,11120,AllPub,CulDSac,Veenker,Norm,Norm,1Fam,1Story,6,6,1984,1984,CompShg,Plywood,Plywood,0,TA,TA,PConc,Unf,1232,0,0,2,0,3,TA,Typ,0,,Attchd,516,TA,Y,6,2008,WD,Normal
162,412500,13688,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,2003,2004,CompShg,VinylSd,VinylSd,664,Gd,TA,PConc,Unf,2668,1,0,2,1,3,Ex,Typ,2,Gd,BuiltIn,726,TA,Y,3,2008,WD,Normal
163,220000,12182,AllPub,Corner,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,CompShg,VinylSd,VinylSd,226,Gd,TA,PConc,Unf,1541,0,0,2,0,3,Gd,Typ,1,Gd,Attchd,532,TA,Y,5,2010,New,Partial
164,103200,5500,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Unf,4,6,1956,1956,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,882,0,0,1,0,1,TA,Typ,0,,,0,,Y,4,2007,WD,Normal
165,152000,5400,AllPub,Corner,OldTown,Norm,Norm,1Fam,1Story,6,7,1926,2004,CompShg,MetalSd,MetalSd,0,TA,Gd,BrkTil,Unf,1616,0,0,2,0,3,Gd,Typ,0,,Detchd,216,TA,Y,10,2007,WD,Normal
166,127500,10106,AllPub,Inside,Edwards,Norm,Norm,2fmCon,1.5Fin,5,7,1940,1999,CompShg,Wd Sdng,Wd Sdng,0,TA,Gd,BrkTil,Rec,1355,1,0,2,0,4,TA,Typ,0,,,0,,Y,9,2008,WD,Normal
167,190000,10708,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,5,5,1955,1993,CompShg,Wd Sdng,Wd Sdng,0,Gd,TA,CBlock,BLQ,1867,1,0,1,0,2,TA,Typ,3,Gd,Attchd,303,TA,Y,11,2009,COD,Normal
168,325624,10562,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,CompShg,VinylSd,VinylSd,300,Gd,TA,PConc,Unf,2161,1,0,1,1,3,Ex,Typ,1,Gd,Attchd,789,TA,Y,11,2007,New,Partial
169,183500,8244,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1720,0,0,2,1,3,Gd,Typ,1,Gd,Attchd,440,TA,Y,5,2007,WD,Normal
170,228000,16669,AllPub,Corner,Timber,Norm,Norm,1Fam,1Story,8,6,1981,1981,WdShake,Plywood,Plywood,653,Gd,TA,CBlock,Unf,1707,0,0,2,1,2,TA,Typ,1,TA,Attchd,511,TA,Y,1,2006,WD,Normal
171,128500,12358,AllPub,Inside,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,1950,CompShg,MetalSd,MetalSd,0,TA,TA,CBlock,Unf,1382,0,0,1,1,2,TA,Typ,0,,Detchd,660,TA,Y,5,2007,WD,Normal
172,215000,31770,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,CompShg,BrkFace,Plywood,112,TA,TA,CBlock,Unf,1656,1,0,1,0,3,TA,Typ,2,Gd,Attchd,528,TA,P,5,2010,WD,Normal
173,239000,5306,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,2Story,7,7,1987,1987,CompShg,HdBoard,HdBoard,0,Gd,Gd,PConc,Rec,1767,1,0,2,0,2,Gd,Typ,1,TA,Attchd,504,TA,Y,6,2006,WD,Normal
174,163000,10197,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,CompShg,WdShing,Wd Shng,491,TA,TA,CBlock,Rec,1362,1,0,1,1,3,TA,Typ,1,TA,Attchd,504,TA,Y,6,2008,COD,Normal
175,184000,12416,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,CompShg,VinylSd,Plywood,132,TA,TA,CBlock,LwQ,1651,1,0,2,0,3,TA,Min2,1,TA,Attchd,616,TA,Y,11,2008,WD,Normal
176,243000,12615,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,CompShg,WdShing,Wd Shng,0,TA,TA,CBlock,Unf,2158,1,0,2,0,4,Gd,Typ,1,Gd,Attchd,576,TA,Y,6,2007,WD,Normal
177,211000,10029,AllPub,Corner,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,CompShg,Plywood,Plywood,268,Gd,TA,PConc,Unf,2060,0,1,2,1,4,TA,Typ,1,TA,Attchd,521,TA,Y,9,2007,WD,Normal
178,172500,13650,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,CompShg,MetalSd,MetalSd,0,Gd,Gd,CBlock,BLQ,1920,1,0,2,0,4,Gd,Typ,1,Gd,Attchd,451,TA,Y,7,2006,WD,Normal
179,501837,17423,AllPub,CulDSac,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,CompShg,VinylSd,VinylSd,748,Ex,TA,PConc,Unf,2234,1,0,2,0,1,Ex,Typ,1,Gd,Attchd,1166,TA,Y,7,2009,New,Partial
180,100000,8520,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,1923,2006,CompShg,Wd Sdng,Wd Sdng,0,Gd,TA,CBlock,Unf,968,0,0,1,0,2,TA,Typ,0,,Detchd,480,TA,N,7,2007,WD,Normal
181,177000,2117,AllPub,Inside,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,CompShg,MetalSd,MetalSd,456,Gd,TA,PConc,Unf,1525,0,0,2,1,3,Gd,Typ,1,TA,Detchd,440,TA,Y,6,2007,WD,Normal
182,200100,7588,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,7,6,1920,1950,CompShg,Stucco,Stucco,0,TA,TA,BrkTil,Unf,1802,0,0,1,1,4,TA,Typ,1,Gd,Detchd,216,TA,Y,7,2006,WD,Normal
183,120000,9060,AllPub,Inside,Edwards,Artery,Norm,1Fam,1Story,5,6,1957,2006,CompShg,Wd Sdng,Wd Sdng,98,TA,TA,PConc,,1340,0,0,1,0,3,TA,Typ,1,Gd,Attchd,252,TA,Y,6,2007,WD,Normal
184,200000,11426,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,2082,0,0,2,1,3,Gd,Mod,0,,Detchd,484,TA,N,6,2008,WD,Normal
185,127000,7438,AllPub,Inside,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5,8,1908,1991,CompShg,AsbShng,Plywood,0,TA,TA,PConc,Unf,1252,0,0,1,0,3,TA,Typ,0,,Attchd,576,TA,Y,6,2006,WD,Normal
186,475000,22950,AllPub,Inside,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,WdShngl,Wd Sdng,Wd Sdng,0,Gd,Gd,BrkTil,Unf,3608,0,0,2,1,4,Ex,Typ,2,TA,Detchd,840,TA,Y,6,2006,WD,Normal
187,173000,9947,AllPub,CulDSac,Mitchel,Norm,Norm,1Fam,SLvl,7,5,1990,1991,CompShg,HdBoard,HdBoard,0,TA,TA,PConc,Unf,1217,1,0,2,0,3,Gd,Typ,0,,Attchd,497,TA,Y,6,2009,WD,Normal
188,135000,10410,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1916,1987,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Unf,1656,0,0,2,1,3,TA,Min2,0,,Detchd,180,Fa,N,8,2009,WD,Normal
189,153337,7018,AllPub,Inside,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,CompShg,Plywood,Plywood,275,TA,TA,CBlock,Unf,1224,2,0,0,2,2,TA,Typ,2,TA,Detchd,528,TA,Y,6,2009,WD,Alloca
190,286000,4923,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2002,CompShg,CemntBd,CmentBd,0,Gd,TA,PConc,Unf,1593,1,0,1,1,0,Ex,Typ,1,Gd,Attchd,682,TA,Y,8,2008,WD,Normal
191,315000,10570,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,8,8,1932,1994,CompShg,BrkFace,BrkFace,0,Gd,TA,CBlock,Unf,2727,0,0,2,1,3,Gd,Maj1,2,TA,Detchd,440,TA,Y,12,2007,WD,Normal
192,184000,7472,AllPub,CulDSac,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,CompShg,HdBoard,HdBoard,138,TA,TA,CBlock,Unf,1479,1,0,1,1,4,Gd,Typ,0,,Attchd,484,TA,Y,6,2007,WD,Normal
193,192000,9017,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,CompShg,VinylSd,VinylSd,0,Gd,TA,PConc,Unf,1431,1,0,2,0,3,Gd,Typ,0,,Attchd,666,TA,Y,9,2009,WD,Normal
194,130000,2522,AllPub,Inside,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,CompShg,VinylSd,VinylSd,50,Gd,TA,PConc,Unf,1709,0,0,2,0,3,Gd,Maj1,0,,Detchd,380,TA,Y,5,2006,WD,Normal
195,127000,7180,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,CompShg,HdBoard,HdBoard,0,TA,TA,CBlock,Unf,864,0,0,1,0,3,TA,Typ,0,,Detchd,352,TA,Y,5,2008,WD,Normal
196,148500,2280,AllPub,FR2,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,CompShg,Plywood,Brk Cmn,0,TA,TA,CBlock,Unf,1456,0,0,2,1,3,TA,Typ,1,TA,Attchd,440,TA,Y,7,2009,WD,Normal
197,311872,9416,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2007,CompShg,CemntBd,CmentBd,205,Ex,TA,PConc,Unf,1726,1,0,2,0,3,Ex,Typ,1,Gd,Attchd,786,TA,Y,9,2007,New,Partial
198,235000,25419,AllPub,Corner,NAmes,Artery,Norm,1Fam,2Story,8,4,1918,1990,CompShg,Stucco,Stucco,0,Gd,Gd,PConc,LwQ,3112,1,1,2,0,4,Gd,Typ,1,Ex,Detchd,795,TA,Y,3,2006,WD,Abnorml
199,104000,5520,AllPub,Corner,OldTown,Norm,Norm,1Fam,2.5Fin,6,6,1912,1950,CompShg,Wd Sdng,Wd Sdng,0,TA,TA,CBlock,Unf,2229,0,0,1,0,5,TA,Typ,0,,,0,,Y,7,2009,WD,Abnorml
200,274900,9591,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,CompShg,VinylSd,VinylSd,262,Gd,TA,PConc,Unf,1713,1,0,2,0,3,Ex,Typ,1,Gd,Attchd,856,TA,Y,1,2009,WD,Normal
201,140000,8546,AllPub,Corner,Edwards,Norm,Norm,1Fam,1Story,4,5,2003,2004,CompShg,VinylSd,VinylSd,0,TA,TA,PConc,Unf,1121,0,0,2,0,2,TA,Typ,0,,Attchd,440,TA,Y,3,2010,WD,Normal
202,171500,10125,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,6,6,1977,1977,CompShg,Plywood,Plywood,0,TA,TA,CBlock,LwQ,1279,0,1,2,0,3,TA,Typ,2,Fa,Detchd,473,TA,Y,2,2008,WD,Normal
